village,plot_number,category
village_Malatavadi,1391,Category B: Multiple possible alignments
village_Malatavadi,1392,Category B: Multiple possible alignments
village_Malatavadi,1393,Category B: Multiple possible alignments
village_Malatavadi,1394,Category B: Multiple possible alignments
village_Malatavadi,1395/A,Category B: Multiple possible alignments
village_Malatavadi,1395/B,Category B: Multiple possible alignments
village_Malatavadi,1396,Category B: Multiple possible alignments
village_Malatavadi,1397/A,Category B: Multiple possible alignments
village_Malatavadi,1397/B,Category B: Multiple possible alignments
village_Malatavadi,1397/C,Category F: Neighbor regularization moved plot incorrectly
village_Malatavadi,1398,Category B: Multiple possible alignments
village_Malatavadi,1399,Category B: Multiple possible alignments
village_Malatavadi,14,Category B: Multiple possible alignments
village_Malatavadi,140,Category B: Multiple possible alignments
village_Malatavadi,1400/A,Category B: Multiple possible alignments
village_Malatavadi,1400/B,Category B: Multiple possible alignments
village_Malatavadi,1401,Category B: Multiple possible alignments
village_Malatavadi,1402,Category B: Multiple possible alignments
village_Malatavadi,1403,Category B: Multiple possible alignments
village_Malatavadi,1404,Category F: Neighbor regularization moved plot incorrectly
village_Malatavadi,1405,Category B: Multiple possible alignments
village_Malatavadi,1406,Category E: Global shift incorrect
village_Malatavadi,1407,Category B: Multiple possible alignments
village_Malatavadi,1408/A,Category B: Multiple possible alignments
village_Malatavadi,1408/B,Category B: Multiple possible alignments
village_Malatavadi,1409,Category B: Multiple possible alignments
village_Malatavadi,141,Category B: Multiple possible alignments
village_Malatavadi,1410,Category B: Multiple possible alignments
village_Malatavadi,1411/A,Category B: Multiple possible alignments
village_Malatavadi,1411/B,Category E: Global shift incorrect
village_Malatavadi,1412,Category B: Multiple possible alignments
village_Malatavadi,1413/A,Category B: Multiple possible alignments
village_Malatavadi,1413/B,Category B: Multiple possible alignments
village_Malatavadi,1414,Category B: Multiple possible alignments
village_Malatavadi,1415,Category B: Multiple possible alignments
village_Malatavadi,1416,Category B: Multiple possible alignments
village_Malatavadi,1417,Category B: Multiple possible alignments
village_Malatavadi,1418,Category B: Multiple possible alignments
village_Malatavadi,1419,Category B: Multiple possible alignments
village_Malatavadi,142,Category B: Multiple possible alignments
village_Malatavadi,1420,Category B: Multiple possible alignments
village_Malatavadi,1421,Category B: Multiple possible alignments
village_Malatavadi,1422,Category B: Multiple possible alignments
village_Malatavadi,1423,Category B: Multiple possible alignments
village_Malatavadi,1424,Category B: Multiple possible alignments
village_Malatavadi,1425,Category B: Multiple possible alignments
village_Malatavadi,1426,Category B: Multiple possible alignments
village_Malatavadi,1427,Category B: Multiple possible alignments
village_Malatavadi,1428,Category B: Multiple possible alignments
village_Malatavadi,1429,Category B: Multiple possible alignments
village_Malatavadi,143,Category B: Multiple possible alignments
village_Malatavadi,1430,Category B: Multiple possible alignments
village_Malatavadi,1431,Category B: Multiple possible alignments
village_Malatavadi,1432,Category B: Multiple possible alignments
village_Malatavadi,1433,Category B: Multiple possible alignments
village_Malatavadi,1434,Category B: Multiple possible alignments
village_Malatavadi,1435,Category B: Multiple possible alignments
village_Malatavadi,1436,Category B: Multiple possible alignments
village_Malatavadi,1437,Category B: Multiple possible alignments
village_Malatavadi,1438,Category B: Multiple possible alignments
village_Malatavadi,1439,Category B: Multiple possible alignments
village_Malatavadi,144,Category B: Multiple possible alignments
village_Malatavadi,1440,Category B: Multiple possible alignments
village_Malatavadi,1441,Category B: Multiple possible alignments
village_Malatavadi,1442,Category B: Multiple possible alignments
village_Malatavadi,1443,Category B: Multiple possible alignments
village_Malatavadi,1444,Category B: Multiple possible alignments
village_Malatavadi,1445,Category B: Multiple possible alignments
village_Malatavadi,1446,Category B: Multiple possible alignments
village_Malatavadi,1447,Category B: Multiple possible alignments
village_Malatavadi,1448,Category B: Multiple possible alignments
village_Malatavadi,1449,Category B: Multiple possible alignments
village_Malatavadi,145,Category B: Multiple possible alignments
village_Malatavadi,1450,Category B: Multiple possible alignments
village_Malatavadi,1451,Category B: Multiple possible alignments
village_Malatavadi,1453,Category B: Multiple possible alignments
village_Malatavadi,1454,Category B: Multiple possible alignments
village_Malatavadi,1455,Category B: Multiple possible alignments
village_Malatavadi,1456,Category B: Multiple possible alignments
village_Malatavadi,1457/A,Category E: Global shift incorrect
village_Malatavadi,1457/B,Category B: Multiple possible alignments
village_Malatavadi,1458,Category B: Multiple possible alignments
village_Malatavadi,1459,Category B: Multiple possible alignments
village_Malatavadi,146,Category B: Multiple possible alignments
village_Malatavadi,1460,Category B: Multiple possible alignments
village_Malatavadi,1461,Category B: Multiple possible alignments
village_Malatavadi,1462,Category B: Multiple possible alignments
village_Malatavadi,1463,Category B: Multiple possible alignments
village_Malatavadi,1464,Category B: Multiple possible alignments
village_Malatavadi,1465,Category B: Multiple possible alignments
village_Malatavadi,1466,Category B: Multiple possible alignments
village_Malatavadi,1467,Category F: Neighbor regularization moved plot incorrectly
village_Malatavadi,1468,Category B: Multiple possible alignments
village_Malatavadi,1469,Category E: Global shift incorrect
village_Malatavadi,147/A,Category B: Multiple possible alignments
village_Malatavadi,147/B,Category B: Multiple possible alignments
village_Malatavadi,1470,Category J: Unknown
village_Malatavadi,1471,Category B: Multiple possible alignments
village_Malatavadi,1472,Category B: Multiple possible alignments
village_Malatavadi,1473,Category B: Multiple possible alignments
village_Malatavadi,1474,Category B: Multiple possible alignments
village_Malatavadi,1475,Category B: Multiple possible alignments
village_Malatavadi,1476,Category E: Global shift incorrect
village_Malatavadi,1477,Category B: Multiple possible alignments
village_Malatavadi,1478,Category B: Multiple possible alignments
village_Malatavadi,1479,Category B: Multiple possible alignments
village_Malatavadi,148,Category B: Multiple possible alignments
village_Malatavadi,1480,Category B: Multiple possible alignments
village_Malatavadi,1481,Category B: Multiple possible alignments
village_Malatavadi,1482,Category B: Multiple possible alignments
village_Malatavadi,1483,Category E: Global shift incorrect
village_Malatavadi,1484,Category B: Multiple possible alignments
village_Malatavadi,1485,Category B: Multiple possible alignments
village_Malatavadi,1486,Category B: Multiple possible alignments
village_Malatavadi,1487,Category E: Global shift incorrect
village_Malatavadi,1488,Category J: Unknown
village_Malatavadi,1489,Category B: Multiple possible alignments
village_Malatavadi,149/A,Category B: Multiple possible alignments
village_Malatavadi,149/B,Category B: Multiple possible alignments
village_Malatavadi,1490,Category B: Multiple possible alignments
village_Malatavadi,1491,Category J: Unknown
village_Malatavadi,1492,Category B: Multiple possible alignments
village_Malatavadi,1493,Category B: Multiple possible alignments
village_Malatavadi,1494,Category F: Neighbor regularization moved plot incorrectly
village_Malatavadi,1495,Category F: Neighbor regularization moved plot incorrectly
village_Malatavadi,1496,Category B: Multiple possible alignments
village_Malatavadi,1497,Category B: Multiple possible alignments
village_Malatavadi,1498,Category J: Unknown
village_Malatavadi,1499,Category F: Neighbor regularization moved plot incorrectly
village_Malatavadi,15,Category F: Neighbor regularization moved plot incorrectly
village_Malatavadi,150,Category B: Multiple possible alignments
village_Malatavadi,1500,Category E: Global shift incorrect
village_Malatavadi,1501,Category B: Multiple possible alignments
village_Malatavadi,1502,Category B: Multiple possible alignments
village_Malatavadi,1503,Category B: Multiple possible alignments
village_Malatavadi,1504,Category B: Multiple possible alignments
village_Malatavadi,1505,Category E: Global shift incorrect
village_Malatavadi,1506,Category B: Multiple possible alignments
village_Malatavadi,1507,Category B: Multiple possible alignments
village_Malatavadi,1508,Category F: Neighbor regularization moved plot incorrectly
village_Malatavadi,1509,Category B: Multiple possible alignments
village_Malatavadi,151,Category J: Unknown
village_Malatavadi,1510,Category B: Multiple possible alignments
village_Malatavadi,1511,Category B: Multiple possible alignments
village_Malatavadi,1512,Category B: Multiple possible alignments
village_Malatavadi,1513,Category B: Multiple possible alignments
village_Malatavadi,1514,Category B: Multiple possible alignments
village_Malatavadi,1515,Category B: Multiple possible alignments
village_Malatavadi,1516,Category B: Multiple possible alignments
village_Malatavadi,1517,Category B: Multiple possible alignments
village_Malatavadi,1518,Category D: Optimizer stuck in local optimum
village_Malatavadi,1519,Category F: Neighbor regularization moved plot incorrectly
village_Malatavadi,152,Category B: Multiple possible alignments
village_Malatavadi,1520,Category B: Multiple possible alignments
village_Malatavadi,1521,Category B: Multiple possible alignments
village_Malatavadi,1522/A,Category F: Neighbor regularization moved plot incorrectly
village_Malatavadi,1522/B,Category B: Multiple possible alignments
village_Malatavadi,1523,Category B: Multiple possible alignments
village_Malatavadi,1524,Category B: Multiple possible alignments
village_Malatavadi,1525,Category B: Multiple possible alignments
village_Malatavadi,1526,Category B: Multiple possible alignments
village_Malatavadi,1527,Category B: Multiple possible alignments
